# APOGEE_ID          RA         DEC        GLON               GLAT               J      H      K      VHELIO_AVG  GAIAEDR3_PMRA GAIAEDR3_PMDEC TEFF      LOGG        M_H        ALPHA_M      
  2M13263452-4720054 201.643866 -47.33485  309.0862664711683  15.11659138313549  9.263  8.574  8.406  216.81715   -3.3787286    -6.90312       4447.6753 0.91523224  -1.7186    0.178755     
  2M13263459-4741002 201.644138 -47.683392 309.035707064535   14.771489932819193 13.188 12.653 12.628 234.37749   -3.2753136    -6.579458      5069.3774 2.491801    -1.5141    0.27219498   
  2M13263477-4728305 201.644881 -47.475166 309.06652026128927 14.97757566064371  9.317  8.609  8.445  234.41933   -4.127428     -5.86986       4381.8584 0.93192285  -1.8222    0.268965     
  2M13263483-4734110 201.645131 -47.569736 309.0529240563126  14.883922542190259 9.239  8.41   8.185  230.0073    -3.2796497    -7.389073      nan        nan          nan         nan           
  2M13263488-4741178 201.645361 -47.688282 309.0358391695638  14.76653275868853  12.91  12.418 12.339 230.28185   -4.26163      -6.571815      5015.61   2.3523145   -1.5562    0.239765     
  2M13263498-4736261 201.645754 -47.607273 309.04789221162326 14.846699612430314 12.702 12.139 12.111 242.67421   -2.5561125    -7.5183635     4999.3213 2.478127    -1.6383    0.33472502   
  2M13263499-4727049 201.64582  -47.45137  309.0706375788293  15.001045491245273 nan     11.294 nan     209.10716   -3.8437946    -6.6505356     4961.912  1.851927    -1.8333    0.122504     
  2M13263500-4729251 201.64587  -47.49031  309.0649994027732  14.9624883071096   nan     10.87  nan     251.4194    -4.217582     -7.111971      4936.0215 1.7579384   -1.9634    0.285955     
  2M13263525-4725459 201.6469   -47.42943  309.0745836486702  15.022664215700361 nan     10.798 nan     220.13687   -2.9717631    -6.703368      4794.381  1.8054428   -1.7612    0.266685     
  2M13263540-4731484 201.647503 -47.530117 309.06033211256295 14.922922225321113 8.776  8.113  7.911  238.68335   -3.0641987    -6.2934427     nan        nan          nan         nan           
  2M13263560-4724177 201.648349 -47.404926 309.07916101353726 15.046786062843298 12.26  11.795 11.688 234.86131   nan            nan             4998.163  2.1826818   -1.6862    0.133755     
  2M13263564-4723312 201.648536 -47.392002 309.0811753769559  15.059563442505926 9.957  9.325  9.211  226.1902    -3.006435     -5.869118      4604.817  1.0190842   -1.8147    0.232525     
  2M13263574-4725243 201.648944 -47.423435 309.07687509775525 15.028404803229108 11.794 11.178 11.079 215.36116   -3.0825408    -7.296951      4909.124  1.617068    -1.5717    0.072489     
  2M13263584-4725412 201.64935  -47.42811  309.076475070528   15.023737710612474 nan     11.676 nan     210.30695   -2.4320526    -6.2408266     4883.424  2.0501974   -1.5428    0.13787499   
  2M13263603-4726542 201.650137 -47.448399 309.0740628029356  15.003575931374575 9.207  8.57   8.414  202.12535   -3.0043266    -6.0913324     4397.5386 0.5796371   -2.0033    0.267515     
  2M13263611-4751437 201.650467 -47.862152 309.0140862214797  14.593906924892574 12.62  12.107 12.031 231.55963   -3.036006     -7.0147605     4920.268  2.3180354   -1.5547    0.34876502   
  2M13263628-4728229 201.65119  -47.47303  309.07120193143766 14.979090127495336 nan     11.318 nan     244.32608   -1.6472375    -7.12146       4927.7544 2.2100363   -1.7645    0.274055     
  2M13263643-4736261 201.651802 -47.607277 309.0520681097066  14.846121984908072 11.78  11.211 11.143 252.74634   -3.9586716    -6.9942327     4940.1846 1.9003806   -1.5542    0.042175002  
  2M13263654-4743588 201.652259 -47.733021 309.0340855422256  14.721585671381709 13.724 13.233 13.149 235.3231    -3.7655506    -6.5159693     4992.1587 2.6053133   -1.5138    0.39103502   
  2M13263662-4719329 201.652597 -47.325817 309.09365319202715 15.124700763237275 12.57  12.039 11.933 221.52368   -3.2707248    -5.987153      5007.796  2.2651799   -1.5964    0.212575     
  2M13263664-4741357 201.652681 -47.693272 309.04015833253595 14.760899394404113 12.919 12.43  12.306 236.98473   -3.4302492    -6.2571        4889.7144 2.5148818   -1.0026    0.38168502   
  2M13263667-4722124 201.652805 -47.370132 309.0873295209278  15.080808164550708 12.246 11.733 11.613 233.55048   -3.6907737    -7.309293      4935.3374 1.9718428   -1.6234    0.070466995  
  2M13263672-4730227 201.65304  -47.50631  309.0676321736547  14.945965744749666 nan     10.468 nan     203.90143   -3.5128279    -4.7765536     4897.0146 1.6032631   -1.5283    0.065933004  
  2M13263715-4719005 201.654802 -47.316818 309.09650009900304 15.133399225834333 10.343 9.716  9.547  241.64937   -2.962338     -7.477927      4665.8403 1.3421144   -1.6835    0.198575     
  2M13263724-4728311 201.655175 -47.475315 309.07362926968165 14.97644853965347  9.45   8.676  8.561  251.15352   -2.7520082    -7.2009883     4453.2896 1.0020659   -1.7271    0.189355     
  2M13263725-4706485 201.655247 -47.11348  309.1265340268178  15.334661685254815 11.022 10.41  10.243 7.326235    -46.25458     -24.922426     4221.9795 4.6215997   -0.026784  -0.0571697   
  2M13263725-4706485 201.655247 -47.11348  309.1265340268178  15.334661685254815 11.022 10.41  10.243 7.4548397   -46.25458     -24.922426     4201.448  4.6219397   -0.018043  -0.061294697 
  2M13263728-4717336 201.655363 -47.29269  309.10041433047604 15.157232570490853 11.83  11.304 11.176 228.9677    -2.6204197    -6.639739      4853.6772 1.896528    -1.7498    0.28758502   
  2M13263730-4714451 201.65542  -47.245876 309.10729403271546 15.203573286021365 11.914 11.33  11.254 236.38655   -2.895247     -6.5389867     4623.463  1.7001481   -1.4886    0.37321502   
  2M13263730-4714451 201.65542  -47.245876 309.10729403271546 15.203573286021365 11.914 11.33  11.254 236.30702   -2.895247     -6.5389867     4637.2686 1.7888439   -1.4776    0.39972502   
  2M13263730-4733462 201.655422 -47.562847 309.06104062277586 14.889765728560326 10.365 9.771  9.553  223.1452    -3.8156471    -6.568759      4432.3423 1.1071618   -1.552     0.282395     
  2M13263730-4725222 201.65544  -47.422836 309.0814677833905  15.028378740302733 11.697 11.103 11.011 225.578     -2.6337395    -6.812059      4835.7246 1.5708697   -1.4361    0.10023      
  2M13263730-4737272 201.655452 -47.624249 309.0521167450597  14.828972648575308 12.02  11.545 11.417 228.19975   -3.5215871    -6.6236095     4971.7344 1.8447592   -1.9126    0.321505     
  2M13263735-4735046 201.655632 -47.584629 309.0580120984325  14.86818084398147  8.972  8.19   7.989  227.2731    -3.9702997    -5.7378545     4109.581  0.6517341   -1.565     0.221295     
  2M13263745-4723287 201.656074 -47.391327 309.086505731766   15.059512770044554 11.608 11.052 10.951 255.17973   -3.2644713    -6.3783765     4907.043  1.6908133   -1.5248    0.028226001  
  2M13263748-4713268 201.656182 -47.224117 309.1110052495367  15.225041775590782 11.261 10.717 10.603 223.1289    -3.2771301    -6.2240996     4769.4634 1.3852003   -1.6997    0.353135     
  2M13263750-4729344 201.656289 -47.492916 309.0718341167352  14.958917036583275 9.207  8.501  8.307  253.8573    -3.7064216    -5.9492087     4352.379  0.85154766  -1.8391    0.262315     
  2M13263768-4725388 201.657012 -47.427464 309.0818827043772  15.023647053396362 10.67  10.057 9.946  219.38223   -4.233088     -6.8705463     4795.8716 1.3796237   -1.5273    0.0145930005 
  2M13263783-4729487 201.657629 -47.49688  309.07218382690075 14.954865022756728 10.41  9.754  9.589  228.3796    -2.7892032    -5.8940434     4480.8    1.2633625   -1.6954    0.30027503   
  2M13263788-4719002 201.657851 -47.316723 309.0986338921697  15.133201830912391 12.69  12.185 12.073 225.47906   -3.0781803    -6.406683      5034.5693 2.0235426   -1.4568    0.160125     
  2M13263794-4727235 201.65809  -47.45655  309.0783860471189  14.994748639676162 nan     10.707 nan     219.90948   -2.664888     -7.1908345     4900.287  1.809166    -1.6677    0.180885     
  2M13263798-4724434 201.658287 -47.412083 309.08501178478656 15.038752887746808 12.243 11.802 11.691 231.17824   -3.3380625    -6.8934703     4959.762  2.315757    -1.6624    0.25049502   
  2M13263801-4721560 201.658416 -47.365582 309.0918902852062  15.084777083467397 13.05  12.554 12.465 227.94498   -2.584213     -7.557093      5017.776  2.60491     -1.55      0.30825502   
  2M13263817-4720583 201.659042 -47.349541 309.09466781515744 15.100597995512814 13.226 12.767 12.653 230.43852   -3.2197719    -6.50089       4983.9395 2.211321    -1.3614    0.204475     
  2M13263818-4723085 201.659111 -47.385712 309.0894334391734  15.06478184349238  12.548 12.005 11.895 234.2849    -3.434071     -6.0455155     4956.4526 2.556443    -1.087     0.265385     
  2M13263825-4730594 201.65938  -47.51653  309.07053008908974 14.935244430572972 nan     11.926 nan     221.3961    -3.467949     -6.096614      5094.002  2.3794477   -1.6017    0.38397503   
  2M13263828-4723425 201.659509 -47.395142 309.0883328109444  15.055408066968328 12.529 12.017 11.906 235.61833   -2.171499     -7.0944414     5053.027  2.4988678   -1.722     0.31678498   
  2M13263828-4723425 201.659509 -47.395142 309.0883328109444  15.055408066968328 12.529 12.017 11.906 235.6264    -2.171499     -7.0944414     4955.7773 2.3154643   -1.7737    0.318645     
  2M13263830-4722441 201.659585 -47.378941 309.09075120194814 15.071439935961884 12.851 12.366 12.251 232.72116   -4.2621903    -6.0498085     5007.577  2.4665942   -1.79      0.29416502   
  2M13263862-4736491 201.66093  -47.613647 309.0574430091574  14.838948968817009 12.523 12.003 11.893 239.49362   -3.762754     -6.688393      4927.035  2.265921    -1.2877    0.205975     
  2M13263868-4725462 201.66119  -47.429523 309.08447942971986 15.021210180662171 11.255 10.691 10.524 250.93726   -3.5233455    -7.4557567     4829.958  1.5827272   -1.6687    0.043649003  
  2M13263877-4721153 201.661547 -47.354256 309.0957192844062  15.095690775453507 12.508 11.975 11.905 220.58977   -2.9313662    -6.55412       nan        nan          nan         nan           
  2M13263877-4725173 201.661567 -47.421497 309.08591263972596 15.029120018409284 11.309 10.737 10.606 257.55356   -3.1814504    -5.9183035     4804.1294 1.7991099   -1.2544    0.126166     
  2M13263890-4734123 201.66208  -47.57008  309.06458834374376 14.881972018273027 nan     12.125 nan     255.63582   -2.796122     -6.9470367     4966.132  2.376313    -1.8109    0.240855     
  2M13263891-4745014 201.66214  -47.750408 309.03835723387033 14.70343660067617  10.492 9.805  9.639  31.374313   -9.137588     -1.8760126     4352.292  1.9852169   -0.10865   0.181095     
  2M13263891-4725346 201.662162 -47.426285 309.0856262097704  15.024323101249264 11.69  11.084 10.986 204.13445   -1.4299935    -7.3659096     4651.156  1.7827315   -1.4525    0.418445     
  2M13263894-4725298 201.662266 -47.424969 309.0858904812096  15.025616026857811 10.83  10.307 10.148 231.02505   -3.333802     -6.2589583     4640.5454 1.1454647   -1.7971    0.34759498   
  2M13263894-4723263 201.662266 -47.39064  309.0909036892991  15.059601877280167 12.133 11.712 11.445 233.42296   -2.4813485    -6.3615623     4945.9756 2.060557    -1.7164    0.268925     
  2M13263895-4712163 201.662301 -47.20454  309.11813301825157 15.243836357819243 9.717  8.982  8.808  250.84393   -3.275474     -6.466495      4565.5576 1.1293268   -1.1687    -0.0019929986
  2M13263895-4712163 201.662301 -47.20454  309.11813301825157 15.243836357819243 9.717  8.982  8.808  250.81802   -3.275474     -6.466495      4562.1016 1.1565537   -1.161     -0.018946    
  2M13263895-4743584 201.662332 -47.732903 309.0410378924396  14.720748980514893 10.049 9.389  9.249  224.32083   -3.6909714    -6.237055      4414.1216 1.0381367   -1.6514    0.263515     
  2M13263924-4724385 201.663501 -47.410702 309.0888305211439  15.039622553013414 12.579 12.026 11.921 252.36371   -2.9030216    -6.422906      4981.7607 2.1562767   -1.6304    0.109173     
  2M13263925-4735179 201.663551 -47.588314 309.062946044975   14.863780175479388 11.235 10.673 10.542 238.02083   -4.115233     -5.7943773     4789.133  1.5783148   -1.6053    0.195295     
  2M13263926-4720347 201.663624 -47.342995 309.0988077369489  15.106640615922364 9.239  8.449  8.257  216.31618   -3.5790665    -6.0295534     4460.307  0.95104814  -1.3646    0.048107     
  2M13263929-4720555 201.663729 -47.348766 309.09803730806846 15.100917316053248 12.608 12.089 11.974 230.88947   -3.156878     -6.1519933     4949.333  2.2908325   -1.746     0.297275     
  2M13263952-4722350 201.664686 -47.376389 309.0946654871816  15.073479211739732 13.198 12.752 12.635 252.32649   -2.4796264    -7.712855      4995.23   2.4696429   -1.7047    0.110225     
  2M13263965-4730199 201.66524  -47.50554  309.0761891843585  14.94556672888938  nan     10.969 nan     231.55699   -4.3668733    -6.7523875     4900.1855 1.5963893   -1.495     0.338135     
  2M13263967-4749521 201.66533  -47.831161 309.0287971695143  14.623186453370927 11.639 11.055 10.967 231.78159   -3.2262034    -6.848458      4862.3706 1.6296167   -1.3442    0.147535     
  2M13263972-4721231 201.665518 -47.356419 309.09816162510714 15.093169874525508 12.359 11.834 11.723 231.50558   -3.0755706    -7.6443124     4950.3384 2.118355    -1.661     0.118952     
  2M13263981-4731069 201.665914 -47.518593 309.07475059288504 14.93257998056524  8.599  7.886  7.582  230.7575    -3.44067      -5.307         nan        nan          nan         nan           
  2M13263998-4712595 201.666605 -47.216537 309.1193772880599  15.23154674437183  12.085 11.561 11.454 244.78058   -3.064705     -6.9734445     4942.0728 2.2607198   -1.783     0.287665     
  2M13263999-4720237 201.666626 -47.339924 309.10134260639444 15.109393810158169 12.423 11.903 11.825 218.98466   -2.917542     -6.091992      4956.687  2.363874    -1.8249    0.331515     
  2M13264005-4736094 201.666881 -47.602615 309.0631606241085  14.849305442542065 9.653  9.001  8.794  246.57806   -2.8919039    -7.3269305     4658.14   1.2338915   -1.2903    -0.009649999 
  2M13264018-4739139 201.667456 -47.65387  309.0560835908157  14.798507677688214 11.74  11.252 11.16  229.3368    -3.6587374    -6.255035      4932.407  1.7483141   -1.7867    0.244075     
  2M13264023-4730009 201.667625 -47.500275 309.0786086911336  14.950551864599316 11.198 10.681 10.45  248.13943   -3.133859     -7.2165904     4810.73   1.8665931   -1.8633    0.272605     
  2M13264024-4717197 201.667705 -47.288818 309.10956665237836 15.159884676493562 12.963 12.461 12.009 242.06422   -3.3494246    -6.966667      5034.427  2.316433    -1.4874    0.266145     
  2M13264041-4719065 201.668396 -47.318485 309.10570781671413 15.13044874384169  13.087 12.689 12.576 248.64297   -2.7544076    -6.298172      5258.1484 2.2839758   -1.8284    0.309875     
  2M13264044-4721120 201.66851  -47.353355 309.10068789417073 15.09591711592908  12.703 12.195 12.076 236.04135   -1.944556     -6.696323      4922.6914 2.3070855   -1.236     0.204925     
  2M13264047-4724128 201.668637 -47.403572 309.0934354907204  15.046190794368343 13.42  12.967 12.823 229.13034   -3.8249695    -5.293514      5063.1196 2.7206697   -1.951     0.359775     
  2M13264067-4733077 201.669475 -47.552162 309.07231429475064 14.89900748155248  9.58   8.993  8.79   210.70032   -3.353795     -5.932021      4597.711  0.9999817   -1.7274    0.150105     
  2M13264077-4736435 201.669881 -47.612095 309.06384937345695 14.839634975312697 10.562 9.802  9.658  231.94846   -2.9957867    -6.6899424     4115.9297 1.3694291   -0.78619   0.344805     
  2M13264081-4736468 201.670066 -47.613018 309.06384245172126 14.838703612753466 11.262 9.592  10.466 228.34283   -3.9582326    -6.3988132     4778.2847 1.7240243   -1.8158    0.30094498   
  2M13264086-4737317 201.670276 -47.625484 309.0621688960413  14.826342238502768 12.942 12.613 12.494 216.1055    -2.383907     -6.7919445     5564.2285 2.1754825   -2.0587    0.454095     
  2M13264093-4722571 201.670581 -47.382542 309.09785869081077 15.066824438851446 12.416 11.906 11.828 220.37888   -2.769206     -6.117278      4957.2397 2.2832198   -1.6902    0.118048     
  2M13264099-4732497 201.670821 -47.547161 309.07397499604326 14.903830316140438 9.36   8.562  8.329  241.80812   -2.659545     -5.370909      4120.099  0.5868015   -1.0336    0.285035     
