# APOGEE_ID          RA         DEC        VHELIO_AVG 
  2M13274019-4725055 201.917466 -47.418205 244.6223   
  2M13274053-4719192 201.918894 -47.322018 -0.20705737
  2M13274060-4735578 201.919185 -47.599403 227.6686   
  2M13274064-4723189 201.919337 -47.388611 235.50687  
  2M13274072-4812334 201.919673 -48.209297 -33.514008 
  2M13274072-4812334 201.919673 -48.209297 -50.899628 
  2M13274086-4724041 201.920283 -47.401165 252.81352  
  2M13274087-4734542 201.920298 -47.581738 253.62253  
  2M13274087-4732285 201.920312 -47.541256 216.82584  
  2M13274100-4720110 201.920845 -47.336414 222.56688  
  2M13274101-4747573 201.920892 -47.799259 236.39413  
  2M13274108-4718076 201.921188 -47.30212  229.69292  
  2M13274111-4738273 201.921323 -47.640923 235.17401  
  2M13274116-4727563 201.921515 -47.465645 229.62648  
  2M13274122-4732088 201.92178  -47.535789 233.03781  
  2M13274135-4719134 201.922294 -47.320396 238.75133  
  2M13274143-4717267 201.922627 -47.290764 243.36667  
  2M13274154-4715386 201.923124 -47.260735 237.34698  
  2M13274171-4728401 201.923794 -47.477818 242.15791  
  2M13274171-4728401 201.923794 -47.477818 242.06969  
  2M13274186-4713226 201.92443  -47.222946 239.18004  
  2M13274208-4739327 201.925361 -47.659092 230.39478  
  2M13274220-4726009 201.925847 -47.433598 228.5922   
  2M13274220-4738452 201.925859 -47.645893 243.26018  
  2M13274229-4729313 201.926225 -47.492043 226.70247  
  2M13274233-4722388 201.926407 -47.377453 229.2514   
  2M13274247-4726585 201.92698  -47.449585 247.5695   
  2M13274263-4712328 201.927631 -47.209133 217.6994   
  2M13274284-4733197 201.92854  -47.555485 -47.116146 
  2M13274285-4727215 201.928547 -47.45599  237.61569  
  2M13274285-4734200 201.928553 -47.572239 242.26083  
  2M13274306-4732482 201.929423 -47.546741 241.50296  
  2M13274314-4724589 201.929783 -47.416386 216.65454  
  2M13274325-4732519 201.930235 -47.547752 242.43843  
  2M13274358-4718105 201.931609 -47.302925 232.16516  
  2M13274361-4732470 201.93174  -47.54641  231.25497  
  2M13274369-4716034 201.932058 -47.26762  234.42328  
  2M13274370-4741073 201.93212  -47.685375 240.14963  
  2M13274371-4721029 201.932149 -47.350819 233.67114  
  2M13274377-4717423 201.932416 -47.295101 232.88225  
  2M13274379-4733350 201.932467 -47.559734 249.6276   
  2M13274379-4724426 201.932487 -47.411842 249.12598  
  2M13274381-4723379 201.93257  -47.393887 240.42448  
  2M13274385-4723596 201.93272  -47.399914 220.21085  
  2M13274390-4730245 201.932922 -47.506828 254.00679  
  2M13274404-4739299 201.933513 -47.65831  245.66339  
  2M13274421-4725554 201.934247 -47.432072 249.552    
  2M13274431-4725071 201.934654 -47.418655 252.99197  
  2M13274431-4725071 201.934654 -47.418655 253.50905  
  2M13274450-4728038 201.935442 -47.467747 233.86462  
  2M13274459-4724319 201.935804 -47.408863 231.03342  
  2M13274496-4728274 201.937361 -47.474293 249.34431  
  2M13274496-4726027 201.937366 -47.434105 252.12149  
  2M13274499-4722402 201.937479 -47.377846 232.35797  
  2M13274500-4739417 201.937505 -47.661606 227.28294  
  2M13274500-4742028 201.937528 -47.700798 245.29782  
  2M13274506-4732201 201.937751 -47.538933 248.31241  
  2M13274509-4737457 201.937886 -47.629379 247.74245  
  2M13274523-4726512 201.938483 -47.447556 247.62788  
  2M13274524-4746382 201.938501 -47.777283 242.51462  
  2M13274548-4715441 201.939518 -47.262272 232.139    
  2M13274548-4715441 201.939518 -47.262272 232.37791  
  2M13274556-4731054 201.93984  -47.518177 252.1701   
  2M13274563-4735482 201.940153 -47.596729 237.68425  
  2M13274568-4714344 201.940361 -47.242905 232.37915  
  2M13274569-4737439 201.9404   -47.628872 233.28712  
  2M13274570-4736522 201.940423 -47.614517 248.19904  
  2M13274574-4730146 201.94062  -47.504063 234.78513  
  2M13274582-4722594 201.940947 -47.383175 235.18587  
  2M13274587-4729095 201.94114  -47.485973 240.06013  
  2M13274587-4750576 201.941158 -47.849354 230.09264  
  2M13274587-4750576 201.941158 -47.849354 230.51682  
  2M13274597-4726002 201.941574 -47.433411 227.71384  
  2M13274639-4730259 201.943317 -47.507217 245.1264   
  2M13274640-4727154 201.943338 -47.454304 239.1546   
  2M13274643-4725255 201.943483 -47.423767 251.23299  
  2M13274643-4725255 201.943483 -47.423767 251.10631  
  2M13274649-4731373 201.943726 -47.527042 235.34297  
  2M13274663-4737497 201.944309 -47.630486 231.36732  
  2M13274666-4813450 201.944449 -48.229176 -51.722786 
  2M13274666-4813450 201.944449 -48.229176 -51.981544 
  2M13274685-4733356 201.945248 -47.559914 249.64104  
  2M13274705-4743236 201.94605  -47.723232 232.0934   
  2M13274742-4722448 201.947614 -47.379124 244.20985  
  2M13274752-4734065 201.94802  -47.568474 226.14171  
  2M13274798-4809025 201.949946 -48.150696 -86.798775 
  2M13274806-4731497 201.950254 -47.530487 246.35896  
  2M13274833-4732320 201.951414 -47.542225 233.11334  
  2M13274844-4736099 201.951865 -47.602753 251.6839   
  2M13274857-4731426 201.952409 -47.528507 256.0937   
  2M13274874-4746202 201.953106 -47.772289 232.40742  
  2M13274921-4740220 201.955056 -47.672794 228.80702  
  2M13274934-4741367 201.955608 -47.69355  236.85541  
  2M13274936-4733254 201.955702 -47.557076 243.09329  
  2M13274936-4733254 201.955702 -47.557076 242.81834  
  2M13274944-4717577 201.956033 -47.299381 255.12946  
  2M13274963-4728354 201.956823 -47.476501 232.06221  
  2M13274995-4721237 201.958136 -47.35659  228.93384  
  2M13275005-4741390 201.958542 -47.694187 8.263964   
  2M13275039-4715429 201.959959 -47.261929 219.06953  
  2M13275054-4725483 201.96061  -47.430099 240.5177   
  2M13275055-4726419 201.960628 -47.444981 226.40619  
  2M13275057-4717392 201.960717 -47.294239 233.41162  
  2M13275063-4741169 201.960989 -47.688038 252.68224  
  2M13275078-4727143 201.961619 -47.453983 236.67892  
  2M13275080-4720583 201.96168  -47.349552 229.70117  
  2M13275086-4731055 201.961957 -47.518196 243.84923  
  2M13275089-4725509 201.962066 -47.430828 238.86923  
  2M13275113-4721279 201.963068 -47.357765 252.12848  
  2M13275114-4745224 201.963095 -47.756229 235.76074  
  2M13275120-4731269 201.963365 -47.524155 241.94948  
  2M13275127-4726351 201.963661 -47.443096 231.80653  
  2M13275175-4723414 201.965652 -47.394836 230.83308  
  2M13275188-4736170 201.966191 -47.604744 240.0746   
  2M13275189-4750038 201.96623  -47.834412 228.6603   
  2M13275205-4726141 201.966879 -47.437267 42.828762  
  2M13275252-4733174 201.968867 -47.554848 249.58655  
  2M13275271-4733382 201.969647 -47.560619 242.42195  
  2M13275278-4722456 201.969929 -47.379341 235.40402  
  2M13275279-4726340 201.969966 -47.442799 246.25589  
  2M13275282-4737548 201.970124 -47.631912 224.59737  
  2M13275324-4730270 201.971848 -47.507523 249.97998  
  2M13275338-4721412 201.972417 -47.361462 233.78932  
  2M13275364-4721576 201.973532 -47.366013 230.64786  
  2M13275371-4724421 201.973825 -47.411705 233.24486  
  2M13275384-4722118 201.974364 -47.369972 224.04701  
  2M13275390-4744267 201.974593 -47.740753 238.28085  
  2M13275400-4736555 201.975005 -47.61544  228.01082  
  2M13275400-4724541 201.975008 -47.415043 243.19925  
  2M13275420-4735258 201.975862 -47.590519 239.67308  
  2M13275422-4722412 201.975943 -47.378128 239.13911  
  2M13275427-4733156 201.976165 -47.554344 241.6565   
  2M13275447-4807526 201.976963 -48.131294 -22.747858 
  2M13275449-4717255 201.977069 -47.290417 227.69353  
  2M13275470-4719321 201.977945 -47.325607 246.06953  
  2M13275475-4818114 201.978131 -48.303188 6.70863    
  2M13275478-4735410 201.978263 -47.594742 245.3985   
  2M13275484-4735182 201.978528 -47.588394 238.94504  
  2M13275498-4742180 201.979104 -47.705021 242.58722  
  2M13275530-4716048 201.980447 -47.268009 244.43669  
  2M13275539-4735300 201.980811 -47.591667 248.0778   
  2M13275553-4724067 201.981403 -47.401863 245.83688  
  2M13275606-4821159 201.983594 -48.354443 57.55928   
  2M13275607-4738466 201.98364  -47.646301 244.92668  
  2M13275612-4731553 201.983835 -47.532032 249.80965  
  2M13275618-4721265 201.984087 -47.357368 220.85594  
  2M13275626-4732277 201.984436 -47.541035 234.52713  
  2M13275628-4733199 201.984535 -47.555531 237.02794  
  2M13275654-4759012 201.985624 -47.983685 -2.6700475 
  2M13275655-4722387 201.985649 -47.377441 224.68562  
  2M13275655-4722387 201.985649 -47.377441 224.93295  
  2M13275656-4728586 201.985672 -47.482964 233.51518  
  2M13275656-4726288 201.985689 -47.441353 231.75919  
  2M13275662-4718076 201.98593  -47.302113 227.93958  
  2M13275675-4729441 201.986488 -47.495605 246.76445  
  2M13275682-4732331 201.986776 -47.54253  244.34653  
  2M13275687-4726250 201.986991 -47.440292 903.28564  
  2M13275705-4719137 201.987723 -47.320473 215.6861   
  2M13275716-4720012 201.988184 -47.333679 235.80412  
  2M13275716-4720012 201.988184 -47.333679 236.0007   
  2M13275720-4729326 201.988336 -47.49239  246.77106  
  2M13275724-4729083 201.98851  -47.485657 238.29485  
  2M13275730-4736380 201.988775 -47.610573 251.95189  
  2M13275770-4751474 201.990457 -47.863178 48.39731   
  2M13275772-4712485 201.990539 -47.213486 231.06474  
  2M13275790-4719056 201.991273 -47.31823  212.23846  
  2M13275790-4719056 201.991273 -47.31823  211.90074  
  2M13275823-4733093 201.992658 -47.552601 237.63992  
  2M13275823-4727209 201.992661 -47.455811 237.17433  
  2M13275823-4700532 201.992662 -47.014797 228.30003  
  2M13275828-4810111 201.992848 -48.169765 229.46294  
  2M13275832-4726246 201.993008 -47.440189 -37.444687 
  2M13275846-4730275 201.993621 -47.507656 227.40955  
  2M13275852-4722489 201.993839 -47.380253 228.3044   
  2M13275872-4718304 201.994688 -47.308472 225.23654  
  2M13275873-4723285 201.99471  -47.391273 232.00922  
  2M13275874-4729483 201.99478  -47.496769 232.25719  
  2M13275893-4741519 201.995573 -47.697777 238.01501  
  2M13275899-4737364 201.995827 -47.626804 241.42665  
  2M13275943-4740201 201.997643 -47.67226  -28.190462 
  2M13275970-4808098 201.998778 -48.136063 5.56113    
  2M13275976-4735492 201.999025 -47.597    248.59691  
  2M13280036-4804428 202.001516 -48.078575 -67.324814 
  2M13280050-4731450 202.002115 -47.529194 240.53667  
  2M13280072-4716253 202.003004 -47.273712 230.38435  
  2M13280073-4723152 202.003065 -47.387577 246.94171  
  2M13280076-4742274 202.003204 -47.707615 243.85234  
  2M13280077-4732469 202.003226 -47.546383 248.04828  
  2M13280096-4733233 202.004011 -47.556499 238.89836  
  2M13280177-4736188 202.007404 -47.605232 ""         
  2M13280177-4736188 202.007404 -47.605232 241.47566  
  2M13280184-4736398 202.007695 -47.611061 238.61159  
  2M13280195-4716104 202.008127 -47.269562 18.86912   
  2M13280202-4729545 202.008449 -47.498493 228.15819  
  2M13280234-4742585 202.009752 -47.716267 244.01007  
  2M13280236-4714453 202.009874 -47.245934 228.51076  
  2M13280241-4732109 202.010048 -47.536369 251.6986   
  2M13280241-4732109 202.010048 -47.536369 252.10643  
  2M13280245-4738255 202.010239 -47.640442 234.5987   
  2M13280261-4745571 202.010875 -47.765888 240.53632  
  2M13280276-4724123 202.011541 -47.403431 240.52013  
  2M13280276-4724123 202.011541 -47.403431 240.37839  
  2M13280278-4729565 202.011623 -47.499031 238.70076  
  2M13280301-4831017 202.012571 -48.517166 -42.334812 
  2M13280311-4733017 202.012977 -47.550484 235.87961  
  2M13280345-4717596 202.014382 -47.299904 242.23196  
  2M13280358-4726438 202.014941 -47.445511 249.81314  
  2M13280381-4736480 202.015881 -47.613354 237.52872  
  2M13280381-4736480 202.015881 -47.613354 237.76038  
  2M13280383-4721477 202.015962 -47.363258 229.55743  
  2M13280399-4759004 202.016656 -47.983456 10.311375  
  2M13280413-4724499 202.017231 -47.413879 236.21393  
  2M13280467-4736090 202.019492 -47.602512 4.6656423  
  2M13280483-4745041 202.020131 -47.751148 218.13663  
  2M13280529-4722461 202.022062 -47.379486 238.96805  
  2M13280542-4824160 202.022595 -48.404457 4.2451825  
  2M13280561-4656535 202.023405 -46.948215 28.504406  
  2M13280648-4720261 202.027001 -47.340588 243.45189  
  2M13280651-4802466 202.027148 -48.046288 -17.746195 
  2M13280664-4728031 202.027686 -47.467529 252.74721  
  2M13280668-4725304 202.027854 -47.425125 243.39339  
  2M13280680-4726234 202.028359 -47.439835 239.4359   
  2M13280707-4755223 202.029464 -47.922867 22.76744   
  2M13280707-4755223 202.029464 -47.922867 22.669542  
  2M13280741-4725230 202.0309   -47.42308  233.24283  
  2M13280754-4708452 202.031443 -47.145889 -38.66751  
  2M13280754-4708452 202.031443 -47.145889 -38.734207 
  2M13280762-4802263 202.031762 -48.040653 -58.596447 
  2M13280762-4802263 202.031762 -48.040653 -58.910706 
  2M13280780-4733445 202.032519 -47.562382 240.54988  
  2M13280895-4730462 202.037297 -47.512859 229.69955  
  2M13280948-4733329 202.039512 -47.559155 247.77583  
  2M13280985-4723366 202.041054 -47.393524 -32.471264 
  2M13281001-4739535 202.041721 -47.664867 231.34953  
  2M13281057-4816385 202.044076 -48.277374 -16.155092 
  2M13281115-4757384 202.046459 -47.960674 -35.429306 
  2M13281235-4651577 202.051489 -46.866028 -70.09517  
  2M13281357-4724235 202.05656  -47.40654  233.42976  
  2M13281373-4656034 202.057217 -46.934303 41.113747  
  2M13281405-4735465 202.058566 -47.596256 238.12018  
  2M13281474-4746027 202.061433 -47.767433 5.188268   
  2M13281489-4747122 202.062057 -47.786728 -40.20476  
  2M13281499-4726555 202.062472 -47.448772 60.474567  
  2M13281504-4737394 202.062674 -47.627617 239.8985   
  2M13281516-4734159 202.063187 -47.571095 231.68864  
  2M13281534-4726237 202.06392  -47.439934 235.60262  
  2M13281601-4707319 202.066726 -47.125549 227.66484  
  2M13281661-4713359 202.069214 -47.22665  229.4095   
  2M13281672-4716461 202.069669 -47.279476 220.61867  
  2M13281689-4729560 202.070406 -47.498894 246.45894  
  2M13281734-4734112 202.072283 -47.569786 237.50227  
  2M13281898-4731520 202.079106 -47.531116 247.29674  
  2M13281898-4731520 202.079106 -47.531116 247.65625  
  2M13281906-4723176 202.079434 -47.388237 248.41704  
  2M13281908-4708578 202.079507 -47.149403 -10.821264 
  2M13281966-4724555 202.081936 -47.41544  235.02077  
  2M13281984-4711188 202.082697 -47.188557 -15.521897 
  2M13282129-4720301 202.088743 -47.341721 234.33965  
  2M13282129-4720301 202.088743 -47.341721 234.23518  
  2M13282151-4721100 202.089657 -47.352779 0.27494138 
  2M13282158-4754240 202.089929 -47.906693 41.37247   
  2M13282171-4806378 202.090485 -48.110527 39.59443   
  2M13282201-4730044 202.091728 -47.501236 251.63805  
  2M13282315-4731284 202.096466 -47.524574 -26.531937 
  2M13282474-4733410 202.103097 -47.561398 32.648663  
  2M13282514-4716410 202.104768 -47.278076 39.073742  
  2M13282517-4744408 202.104915 -47.744671 -39.447975 
  2M13282597-4828206 202.108223 -48.472393 -87.72194  
  2M13282658-4723153 202.110751 -47.387604 246.37354  
  2M13282685-4755582 202.111916 -47.932861 -57.455116 
  2M13282712-4721289 202.11304  -47.358036 223.48257  
  2M13282990-4721349 202.124597 -47.359722 219.0405   
  2M13283005-4721111 202.125234 -47.353107 -92.344215 
  2M13283062-4737422 202.127617 -47.628399 138.80943  
  2M13283211-4734175 202.133822 -47.571552 242.81976  
  2M13283251-4759122 202.135484 -47.98674  -15.415842 
  2M13283380-4727189 202.140863 -47.455261 1.077062   
  2M13283381-4732055 202.14089  -47.534878 239.31322  
  2M13283381-4732055 202.14089  -47.534878 244.32538  
  2M13283409-4756288 202.142075 -47.941353 -35.602566 
  2M13283454-4809096 202.143933 -48.152691 -15.225724 
  2M13283460-4659012 202.144179 -46.983685 127.63177  
  2M13283635-4802573 202.15147  -48.049263 -72.466156 
  2M13283643-4804310 202.151805 -48.075298 52.463737  
  2M13283652-4725082 202.152169 -47.418972 238.89447  
  2M13283653-4721428 202.152225 -47.361893 -34.555347 
  2M13283653-4721428 202.152225 -47.361893 -41.875076 
  2M13283677-4756042 202.153235 -47.934525 12.213271  
  2M13283714-4738526 202.15477  -47.647949 224.06577  
  2M13283714-4738526 202.15477  -47.647949 223.66457  
  2M13283719-4757140 202.154976 -47.953903 -52.799675 
  2M13283794-4824324 202.158107 -48.409023 -29.642548 
  2M13283814-4743164 202.158958 -47.721233 178.36957  
  2M13283814-4743164 202.158958 -47.721233 183.5053   
  2M13283853-4738475 202.160555 -47.64653  244.15596  
  2M13283930-4740045 202.163765 -47.667931 -54.26198  
  2M13283993-4726329 202.166389 -47.442486 227.96512  
  2M13284045-4720217 202.168543 -47.339371 240.82922  
  2M13284097-4720447 202.170728 -47.345753 31.984661  
  2M13284159-4802317 202.173322 -48.042164 29.884674  
  2M13284304-4729032 202.179339 -47.484245 235.37236  
  2M13284399-4801158 202.183322 -48.021061 -22.114748 
  2M13284560-4739061 202.190005 -47.651703 221.07634  
  2M13284726-4737561 202.196934 -47.632263 -24.927656 
  2M13284726-4737561 202.196934 -47.632263 -27.522726 
  2M13285101-4741553 202.212576 -47.698715 235.92743  
  2M13285103-4731348 202.212634 -47.526356 241.39502  
  2M13285516-4704593 202.229836 -47.083149 -15.07899  
  2M13285539-4659204 202.230819 -46.989014 -21.674812 
  2M13285668-4710208 202.23619  -47.172462 247.33267  
  2M13290030-4748463 202.251289 -47.812878 -31.464727 
  2M13290047-4724523 202.251969 -47.414539 22.052305  
  2M13290100-4804077 202.254167 -48.068821 22.059608  
  2M13290126-4716543 202.255287 -47.281761 12.9414215 
  2M13290153-4731558 202.256384 -47.532188 41.9395    
  2M13290248-4743399 202.260369 -47.72776  15.90082   
  2M13290325-4807272 202.26358  -48.124245 11.3921795 
  2M13290364-4821054 202.265172 -48.351501 -19.035265 
  2M13290429-4751596 202.267881 -47.866581 -9.169995  
  2M13290446-4758592 202.268591 -47.983124 -70.87972  
  2M13290454-4809567 202.268947 -48.165771 86.9878    
  2M13290457-4805210 202.26907  -48.089176 -62.182747 
  2M13290479-4746201 202.269967 -47.772266 40.597073  
  2M13290516-4754262 202.271504 -47.90728  35.515675  
  2M13290520-4729228 202.271705 -47.489689 -39.575565 
  2M13290635-4704470 202.276493 -47.079731 12.850644  
  2M13290681-4814465 202.278389 -48.246258 -17.073578 
  2M13290728-4817241 202.280336 -48.290051 50.495655  
  2M13290806-4806181 202.283589 -48.105034 -13.370389 
  2M13290807-4717241 202.28364  -47.290043 -60.42061  
  2M13290807-4717241 202.28364  -47.290043 -60.490658 
  2M13290890-4755411 202.287114 -47.928097 -14.62924  
  2M13290963-4755545 202.290131 -47.931808 1.9648793  
  2M13290995-4730450 202.291498 -47.512508 -9.821154  
  2M13291116-4808065 202.29654  -48.135162 18.454897  
  2M13291277-4700554 202.303235 -47.015404 14.274127  
  2M13291289-4746121 202.303748 -47.770031 9.640001   
  2M13291307-4659475 202.304494 -46.996532 -19.7645   
  2M13291497-4721326 202.312389 -47.35907  -39.355877 
  2M13291529-4658418 202.313711 -46.978294 23.420977  
  2M13291560-4720442 202.315037 -47.345623 74.01034   
  2M13291796-4745093 202.324846 -47.752586 -14.856828 
  2M13291858-4722504 202.327427 -47.380684 45.974777  
  2M13291885-4719238 202.328569 -47.323303 234.2965   
  2M13292049-4754565 202.33538  -47.915714 24.194544  
  2M13292091-4748520 202.337141 -47.814449 29.329378  
  2M13292125-4726269 202.338571 -47.440826 240.27669  
  2M13292134-4728470 202.33894  -47.47974  -58.40713  
  2M13292195-4800255 202.341473 -48.007092 44.980633  
  2M13292195-4800255 202.341473 -48.007092 44.693443  
  2M13292231-4751357 202.342993 -47.859921 241.52327  
  2M13292324-4701093 202.346838 -47.019276 -52.90518  
  2M13292446-4819426 202.351931 -48.328503 -2.9116168 
  2M13293055-4708382 202.377333 -47.143959 -53.885002 
  2M13293617-4752329 202.400725 -47.875824 3.6775827  
  2M13293617-4752329 202.400725 -47.875824 11.639137  
  2M13293623-4813518 202.400976 -48.231083 6.8007426  
  2M13293883-4743380 202.41181  -47.727249 258.29523  
  2M13294011-4736285 202.417159 -47.607944 14.981895  
  2M13294180-4751316 202.424167 -47.858784 -20.154865 
  2M13294354-4802035 202.431426 -48.034328 -62.263927 
  2M13294354-4802035 202.431426 -48.034328 -64.9111   
  2M13294473-4731141 202.436381 -47.520611 -22.02704  
  2M13294527-4725054 202.438642 -47.41819  18.526852  
  2M13294527-4725054 202.438642 -47.41819  15.143971  
  2M13294610-4700079 202.442105 -47.002216 -9.406523  
  2M13294957-4727031 202.456553 -47.450863 -22.333275 
  2M13294957-4727031 202.456553 -47.450863 -26.300125 
  2M13295219-4656122 202.467472 -46.936729 -3.4231775 
  2M13295287-4805465 202.470292 -48.096272 -2.909985  
  2M13295333-4802040 202.472218 -48.034454 12.332993  
  2M13295410-4717184 202.475438 -47.288467 -10.966938 
  2M13295480-4804378 202.478348 -48.077179 -42.937466 
  2M13295480-4804378 202.478348 -48.077179 -43.02057  
  2M13295719-4756032 202.488295 -47.934231 66.5253    
  2M13295861-4702006 202.494247 -47.033508 -22.358084 
  2M13295942-4732175 202.497606 -47.538208 138.47256  
  2M13300000-4707444 202.500026 -47.129025 230.67456  
  2M13300047-4742278 202.501961 -47.707748 55.0532    
  2M13300436-4729232 202.518183 -47.489796 -40.59825  
  2M13300605-4705478 202.52521  -47.096619 -41.29395  
  2M13300773-4728240 202.532224 -47.473351 21.811005  
  2M13300940-4702389 202.539196 -47.04414  -2.4184272 
  2M13300986-4743041 202.541098 -47.717808 -16.426912 
  2M13301027-4658415 202.5428   -46.97821  -53.61848  
  2M13301202-4726149 202.55012  -47.437477 79.84147   
  2M13301378-4735004 202.55745  -47.58345  -34.650505 
  2M13301813-4755502 202.575572 -47.930634 27.722548  
  2M13301871-4744437 202.577969 -47.74548  -17.46329  
  2M13302198-4752473 202.591604 -47.879814 38.449688  
  2M13302347-4711144 202.597808 -47.187344 -11.533068 
  2M13303018-4702283 202.625766 -47.041218 -85.00702  
  2M13303121-4756250 202.630081 -47.940304 -17.19707  
  2M13303216-4749511 202.634015 -47.830879 76.73426   
  2M13303277-4732226 202.636575 -47.539619 113.7103   
  2M13303445-4742204 202.643551 -47.705677 14.413155  
  2M13303528-4724348 202.647032 -47.409672 -11.286008 
  2M13303607-4712095 202.650306 -47.202663 0.8631209  
  2M13303937-4743315 202.664071 -47.725437 60.28807   
  2M13303994-4728429 202.666448 -47.478592 22.926579  
  2M13304466-4717461 202.686103 -47.296146 -5.499914  
  2M13304617-4751529 202.692407 -47.864719 -73.26509  
  2M13304868-4750247 202.702853 -47.84021  16.565458  
  2M13305265-4721534 202.719386 -47.364857 25.178476  
  2M13305276-4726230 202.719871 -47.439747 -38.69591  
  2M13310554-4718149 202.773113 -47.304165 0.21338364 
  2M13311386-4736423 202.807774 -47.611755 -35.75403  
  2M13311592-4728086 202.816348 -47.469067 -22.912539 
  2M13311963-4734374 202.83183  -47.577072 12.226503  
  2M13312099-4739381 202.837483 -47.66061  237.95407  
  2M13313064-4724574 202.87768  -47.415966 -41.43924  
  2M13313200-4735120 202.883366 -47.586678 -45.603218 
